,DonorID,Age,Gender,Location,JoinDate,DonationID,DonationDate,Amount,CampaignID,CampaignName,StartDate,EndDate,TargetAmount,ActualAmount,Channel,Date,EngagementOutcome,ImpactType,Value,Cost
266641,DNR02948,22,Female,QLD,2018-12-31 22:59:27.552825,DNT002965,2021-05-04,88.46,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Newsletter,5/10/2022,Engaged,Workshops Delivered,85.0,100.0
266656,DNR02948,22,Female,QLD,2018-12-31 22:59:27.552825,DNT016847,2016-03-02,337.52,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Newsletter,5/10/2022,Engaged,Workshops Delivered,22.0,100.0
266671,DNR02949,37,Male,SA,2015-07-15 22:59:27.552825,DNT001942,2024-12-04,59.07,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Social Media,7/12/2023,Engaged,Workshops Delivered,37.0,100.0
266681,DNR02949,37,Male,SA,2015-07-15 22:59:27.552825,DNT005691,2020-07-06,118.28,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Social Media,7/12/2023,Engaged,Workshops Delivered,25.0,100.0
266691,DNR02949,37,Male,SA,2015-07-15 22:59:27.552825,DNT005991,2017-01-10,92.19,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Social Media,7/12/2023,Engaged,Workshops Delivered,40.0,100.0
266701,DNR02949,37,Male,SA,2015-07-15 22:59:27.552825,DNT010339,2022-02-18,144.36,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Social Media,7/12/2023,Engaged,Workshops Delivered,40.0,100.0
266711,DNR02949,37,Male,SA,2015-07-15 22:59:27.552825,DNT014472,2023-08-06,17.65,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,7/12/2023,Engaged,Workshops Delivered,25.0,100.0
266721,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT004769,2018-07-12,92.22,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,9/12/2022,Engaged,Workshops Delivered,40.0,100.0
266726,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT005384,2019-12-15,16.39,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Event,9/12/2022,Engaged,Workshops Delivered,22.0,100.0
266731,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT005884,2021-05-09,248.04,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Event,9/12/2022,Engaged,Workshops Delivered,19.0,100.0
266736,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT006057,2018-08-12,27.74,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,9/12/2022,Engaged,Workshops Delivered,37.0,100.0
266741,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT009699,2018-05-30,16.01,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,9/12/2022,Engaged,Workshops Delivered,40.0,100.0
266746,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT012842,2015-10-18,163.69,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,9/12/2022,Engaged,Workshops Delivered,25.0,100.0
266751,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT015545,2017-08-05,50.31,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Event,9/12/2022,Engaged,Workshops Delivered,85.0,100.0
266756,DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825,DNT017716,2024-11-30,15.41,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,9/12/2022,Engaged,Workshops Delivered,37.0,100.0
266761,DNR02951,20,Male,ACT,2021-08-12 22:59:27.552825,DNT001027,2019-12-14,16.19,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Email,1/08/2022,Engaged,Workshops Delivered,25.0,100.0
266801,DNR02951,20,Male,ACT,2021-08-12 22:59:27.552825,DNT003399,2016-03-20,18.39,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Email,1/08/2022,Engaged,Workshops Delivered,22.0,100.0
266841,DNR02951,20,Male,ACT,2021-08-12 22:59:27.552825,DNT012195,2015-04-26,37.12,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Email,1/08/2022,Engaged,Workshops Delivered,19.0,100.0
266881,DNR02952,29,Female,QLD,2022-02-08 22:59:27.552825,DNT002879,2019-12-11,208.05,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Social Media,7/10/2023,Engaged,Workshops Delivered,19.0,100.0
266891,DNR02952,29,Female,QLD,2022-02-08 22:59:27.552825,DNT009723,2024-05-31,143.77,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,7/10/2023,Engaged,Workshops Delivered,25.0,100.0
266901,DNR02952,29,Female,QLD,2022-02-08 22:59:27.552825,DNT011903,2021-07-07,214.36,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Social Media,7/10/2023,Engaged,Workshops Delivered,40.0,100.0
266911,DNR02952,29,Female,QLD,2022-02-08 22:59:27.552825,DNT015682,2015-06-17,33.78,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Social Media,7/10/2023,Engaged,Workshops Delivered,85.0,100.0
266921,DNR02952,29,Female,QLD,2022-02-08 22:59:27.552825,DNT017456,2018-06-02,22.71,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Social Media,7/10/2023,Engaged,Workshops Delivered,27.0,100.0
266931,DNR02953,27,Female,VIC,2019-06-08 22:59:27.552825,DNT001258,2021-05-18,112.65,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Email,21/11/2022,Engaged,Workshops Delivered,25.0,100.0
266976,DNR02953,27,Female,VIC,2019-06-08 22:59:27.552825,DNT008035,2016-07-05,25.41,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Email,21/11/2022,Engaged,Workshops Delivered,25.0,100.0
267021,DNR02953,27,Female,VIC,2019-06-08 22:59:27.552825,DNT008875,2016-10-11,77.81,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Email,21/11/2022,Engaged,Workshops Delivered,40.0,100.0
267066,DNR02953,27,Female,VIC,2019-06-08 22:59:27.552825,DNT014261,2015-01-27,66.18,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Email,21/11/2022,Engaged,Workshops Delivered,22.0,100.0
267111,DNR02954,47,Female,VIC,2020-01-04 22:59:27.552825,DNT000670,2017-11-01,452.85,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Event,29/08/2022,Not Reached,Workshops Delivered,22.0,100.0
267116,DNR02954,47,Female,VIC,2020-01-04 22:59:27.552825,DNT010288,2024-10-10,91.99,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Event,29/08/2022,Not Reached,Workshops Delivered,25.0,100.0
267121,DNR02954,47,Female,VIC,2020-01-04 22:59:27.552825,DNT014461,2017-04-14,54.23,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Event,29/08/2022,Not Reached,Workshops Delivered,24.0,100.0
267126,DNR02955,33,Male,NT,2019-06-05 22:59:27.552825,DNT000227,2018-02-22,191.85,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Social Media,25/07/2022,Engaged,Workshops Delivered,85.0,100.0
267166,DNR02955,33,Male,NT,2019-06-05 22:59:27.552825,DNT009072,2023-08-05,138.76,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Social Media,25/07/2022,Engaged,Workshops Delivered,37.0,100.0
267206,DNR02956,65,Female,ACT,2019-01-04 22:59:27.552825,DNT002382,2016-06-16,95.4,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,1/05/2023,Bounced,Workshops Delivered,25.0,100.0
267216,DNR02956,65,Female,ACT,2019-01-04 22:59:27.552825,DNT007071,2023-01-06,90.22,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Social Media,1/05/2023,Bounced,Workshops Delivered,24.0,100.0
267226,DNR02957,70,Female,VIC,2020-08-10 22:59:27.552825,DNT002244,2025-04-06,294.21,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,21/11/2023,Not Reached,Workshops Delivered,40.0,100.0
267236,DNR02957,70,Female,VIC,2020-08-10 22:59:27.552825,DNT007630,2019-04-11,425.85,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Event,21/11/2023,Not Reached,Workshops Delivered,24.0,100.0
267246,DNR02957,70,Female,VIC,2020-08-10 22:59:27.552825,DNT010380,2024-06-07,38.03,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Event,21/11/2023,Not Reached,Workshops Delivered,19.0,100.0
267256,DNR02957,70,Female,VIC,2020-08-10 22:59:27.552825,DNT011860,2018-08-21,23.78,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Event,21/11/2023,Not Reached,Workshops Delivered,22.0,100.0
267266,DNR02957,70,Female,VIC,2020-08-10 22:59:27.552825,DNT012570,2020-09-30,114.79,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Event,21/11/2023,Not Reached,Workshops Delivered,40.0,100.0
267276,DNR02958,36,Other,QLD,2021-01-16 22:59:27.552825,DNT004135,2024-01-01,45.56,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Newsletter,19/12/2022,Not Reached,Workshops Delivered,31.0,100.0
267301,DNR02958,36,Other,QLD,2021-01-16 22:59:27.552825,DNT009084,2022-08-17,23.67,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Newsletter,19/12/2022,Not Reached,Workshops Delivered,40.0,100.0
267326,DNR02959,28,Male,WA,2023-06-26 22:59:27.552825,DNT007815,2015-12-28,177.87,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Email,13/12/2022,Engaged,Workshops Delivered,22.0,100.0
267366,DNR02960,37,Male,NSW,2021-12-22 22:59:27.552825,DNT001285,2016-04-17,66.54,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Email,22/09/2022,Engaged,Workshops Delivered,25.0,100.0
267396,DNR02960,37,Male,NSW,2021-12-22 22:59:27.552825,DNT002585,2015-02-09,158.25,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Email,22/09/2022,Engaged,Workshops Delivered,24.0,100.0
267426,DNR02960,37,Male,NSW,2021-12-22 22:59:27.552825,DNT002603,2021-09-19,196.6,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Email,22/09/2022,Engaged,Workshops Delivered,24.0,100.0
267456,DNR02960,37,Male,NSW,2021-12-22 22:59:27.552825,DNT012219,2016-01-28,400.57,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Email,22/09/2022,Engaged,Workshops Delivered,27.0,100.0
267486,DNR02961,67,Female,VIC,2020-07-12 22:59:27.552825,DNT011540,2023-09-06,433.33,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Event,3/10/2022,Engaged,Workshops Delivered,25.0,100.0
267531,DNR02961,67,Female,VIC,2020-07-12 22:59:27.552825,DNT015345,2024-09-19,166.34,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,3/10/2022,Engaged,Workshops Delivered,37.0,100.0
267576,DNR02962,47,Male,QLD,2021-11-24 22:59:27.552825,DNT006855,2015-10-20,57.49,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Social Media,16/07/2023,Engaged,Workshops Delivered,24.0,100.0
267591,DNR02962,47,Male,QLD,2021-11-24 22:59:27.552825,DNT011928,2023-05-17,23.32,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Social Media,16/07/2023,Engaged,Workshops Delivered,24.0,100.0
267606,DNR02962,47,Male,QLD,2021-11-24 22:59:27.552825,DNT013825,2024-05-03,42.11,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Social Media,16/07/2023,Engaged,Workshops Delivered,22.0,100.0
267621,DNR02962,47,Male,QLD,2021-11-24 22:59:27.552825,DNT014200,2016-11-01,66.56,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Social Media,16/07/2023,Engaged,Workshops Delivered,85.0,100.0
267636,DNR02962,47,Male,QLD,2021-11-24 22:59:27.552825,DNT015740,2015-03-08,36.52,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Social Media,16/07/2023,Engaged,Workshops Delivered,25.0,100.0
267651,DNR02963,48,Female,WA,2016-08-13 22:59:27.552825,DNT000270,2022-04-16,49.68,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,13/08/2022,Engaged,Workshops Delivered,25.0,100.0
267681,DNR02963,48,Female,WA,2016-08-13 22:59:27.552825,DNT002575,2017-01-14,189.92,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Phone Call,13/08/2022,Engaged,Workshops Delivered,22.0,100.0
267711,DNR02963,48,Female,WA,2016-08-13 22:59:27.552825,DNT003317,2024-01-04,37.35,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Phone Call,13/08/2022,Engaged,Workshops Delivered,25.0,100.0
267741,DNR02963,48,Female,WA,2016-08-13 22:59:27.552825,DNT004451,2023-01-25,120.62,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Phone Call,13/08/2022,Engaged,Workshops Delivered,24.0,100.0
267771,DNR02963,48,Female,WA,2016-08-13 22:59:27.552825,DNT011819,2017-03-28,55.76,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Phone Call,13/08/2022,Engaged,Workshops Delivered,40.0,100.0
267801,DNR02964,78,Male,VIC,2016-10-03 22:59:27.552825,DNT003542,2015-12-19,116.11,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,8/03/2023,Engaged,Workshops Delivered,25.0,100.0
267841,DNR02964,78,Male,VIC,2016-10-03 22:59:27.552825,DNT004349,2020-10-03,106.09,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Phone Call,8/03/2023,Engaged,Workshops Delivered,22.0,100.0
267881,DNR02964,78,Male,VIC,2016-10-03 22:59:27.552825,DNT006760,2017-06-16,17.46,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,8/03/2023,Engaged,Workshops Delivered,25.0,100.0
267921,DNR02964,78,Male,VIC,2016-10-03 22:59:27.552825,DNT013431,2017-11-14,19.42,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Phone Call,8/03/2023,Engaged,Workshops Delivered,24.0,100.0
267961,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT001372,2021-10-22,143.07,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Social Media,23/01/2024,Engaged,Workshops Delivered,40.0,100.0
267976,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT003554,2025-01-23,76.59,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,23/01/2024,Engaged,Workshops Delivered,25.0,100.0
267991,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT005351,2018-04-03,47.87,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Social Media,23/01/2024,Engaged,Workshops Delivered,27.0,100.0
268006,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT006712,2017-08-24,21.16,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,23/01/2024,Engaged,Workshops Delivered,25.0,100.0
268021,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT009047,2017-06-07,265.6,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Social Media,23/01/2024,Engaged,Workshops Delivered,85.0,100.0
268036,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT010831,2019-03-01,33.63,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Social Media,23/01/2024,Engaged,Workshops Delivered,24.0,100.0
268051,DNR02965,64,Other,QLD,2023-11-27 22:59:27.552825,DNT015590,2023-04-17,28.58,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Social Media,23/01/2024,Engaged,Workshops Delivered,40.0,100.0
268066,DNR02966,78,Other,TAS,2016-08-19 22:59:27.552825,DNT000932,2021-03-27,48.72,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Phone Call,12/08/2022,Engaged,Workshops Delivered,22.0,100.0
268101,DNR02966,78,Other,TAS,2016-08-19 22:59:27.552825,DNT005609,2022-07-23,177.44,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Phone Call,12/08/2022,Engaged,Workshops Delivered,19.0,100.0
268136,DNR02966,78,Other,TAS,2016-08-19 22:59:27.552825,DNT006257,2015-03-12,19.95,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Phone Call,12/08/2022,Engaged,Workshops Delivered,37.0,100.0
268171,DNR02966,78,Other,TAS,2016-08-19 22:59:27.552825,DNT009124,2015-10-29,22.35,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Phone Call,12/08/2022,Engaged,Workshops Delivered,40.0,100.0
268206,DNR02967,46,Other,NT,2015-06-22 22:59:27.552825,DNT001097,2021-07-08,94.55,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Social Media,2/08/2022,Bounced,Workshops Delivered,37.0,100.0
268236,DNR02967,46,Other,NT,2015-06-22 22:59:27.552825,DNT001205,2017-11-24,17.94,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Social Media,2/08/2022,Bounced,Workshops Delivered,19.0,100.0
268266,DNR02967,46,Other,NT,2015-06-22 22:59:27.552825,DNT004319,2022-01-28,97.46,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Social Media,2/08/2022,Bounced,Workshops Delivered,25.0,100.0
268296,DNR02967,46,Other,NT,2015-06-22 22:59:27.552825,DNT014901,2016-10-17,100.1,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Social Media,2/08/2022,Bounced,Workshops Delivered,37.0,100.0
268326,DNR02967,46,Other,NT,2015-06-22 22:59:27.552825,DNT017807,2015-01-12,21.35,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Social Media,2/08/2022,Bounced,Workshops Delivered,22.0,100.0
268356,DNR02968,28,Other,NT,2016-11-14 22:59:27.552825,DNT002318,2022-02-21,10.9,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Event,17/09/2024,Unsubscribed,Workshops Delivered,37.0,100.0
268361,DNR02968,28,Other,NT,2016-11-14 22:59:27.552825,DNT014916,2020-03-25,68.83,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Event,17/09/2024,Unsubscribed,Workshops Delivered,25.0,100.0
268366,DNR02969,39,Male,ACT,2022-11-06 22:59:27.552825,DNT004561,2016-01-06,121.06,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Email,29/10/2022,Engaged,Workshops Delivered,19.0,100.0
268376,DNR02969,39,Male,ACT,2022-11-06 22:59:27.552825,DNT004742,2018-02-22,54.88,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Email,29/10/2022,Engaged,Workshops Delivered,25.0,100.0
268386,DNR02969,39,Male,ACT,2022-11-06 22:59:27.552825,DNT006158,2022-09-11,134.18,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Email,29/10/2022,Engaged,Workshops Delivered,27.0,100.0
268396,DNR02969,39,Male,ACT,2022-11-06 22:59:27.552825,DNT006444,2015-11-04,39.16,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Email,29/10/2022,Engaged,Workshops Delivered,31.0,100.0
268406,DNR02969,39,Male,ACT,2022-11-06 22:59:27.552825,DNT015198,2016-06-22,87.17,CAMP002,Youth Initiative 002,59:27.6,59:27.6,58107.99,44689.69,Email,29/10/2022,Engaged,Workshops Delivered,22.0,100.0
268416,DNR02970,43,Female,WA,2022-06-09 22:59:27.552825,DNT012990,2023-04-21,110.98,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Event,27/07/2022,Unsubscribed,Workshops Delivered,24.0,100.0
268431,DNR02970,43,Female,WA,2022-06-09 22:59:27.552825,DNT014186,2025-02-09,323.69,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Event,27/07/2022,Unsubscribed,Workshops Delivered,27.0,100.0
268446,DNR02970,43,Female,WA,2022-06-09 22:59:27.552825,DNT014915,2020-06-30,14.2,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Event,27/07/2022,Unsubscribed,Workshops Delivered,27.0,100.0
268463,DNR02972,19,Female,NSW,2018-04-20 22:59:27.552825,DNT001361,2021-07-09,79.22,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Phone Call,3/11/2023,Engaged,Workshops Delivered,27.0,100.0
268483,DNR02972,19,Female,NSW,2018-04-20 22:59:27.552825,DNT001574,2023-10-10,336.82,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Phone Call,3/11/2023,Engaged,Workshops Delivered,85.0,100.0
268503,DNR02972,19,Female,NSW,2018-04-20 22:59:27.552825,DNT006729,2015-12-11,157.15,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Phone Call,3/11/2023,Engaged,Workshops Delivered,25.0,100.0
268523,DNR02972,19,Female,NSW,2018-04-20 22:59:27.552825,DNT010451,2015-11-01,56.26,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Phone Call,3/11/2023,Engaged,Workshops Delivered,40.0,100.0
268543,DNR02972,19,Female,NSW,2018-04-20 22:59:27.552825,DNT013625,2024-07-09,145.83,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Phone Call,3/11/2023,Engaged,Workshops Delivered,24.0,100.0
268563,DNR02973,45,Male,SA,2022-06-09 22:59:27.552825,DNT011807,2018-09-01,48.14,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Email,24/06/2023,Engaged,Workshops Delivered,31.0,100.0
268578,DNR02973,45,Male,SA,2022-06-09 22:59:27.552825,DNT012066,2022-07-24,119.85,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Email,24/06/2023,Engaged,Workshops Delivered,37.0,100.0
268593,DNR02974,48,Male,TAS,2017-07-22 22:59:27.552825,DNT004077,2017-10-26,228.3,CAMP005,Youth Initiative 005,59:27.6,59:27.6,54063.32,62346.29,Social Media,18/12/2023,Engaged,Workshops Delivered,31.0,100.0
268598,DNR02974,48,Male,TAS,2017-07-22 22:59:27.552825,DNT005045,2021-09-01,48.6,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Social Media,18/12/2023,Engaged,Workshops Delivered,25.0,100.0
268603,DNR02974,48,Male,TAS,2017-07-22 22:59:27.552825,DNT007292,2019-04-03,177.36,CAMP004,Youth Initiative 004,59:27.6,59:27.6,49248.12,56117.36,Social Media,18/12/2023,Engaged,Workshops Delivered,27.0,100.0
268608,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT000292,2017-07-21,44.65,CAMP001,Youth Initiative 001,59:27.6,59:27.6,67859.39,57113.83,Email,21/09/2022,Unsubscribed,Workshops Delivered,25.0,100.0
268633,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT004036,2022-05-08,23.81,CAMP003,Youth Initiative 003,59:27.6,59:27.6,38582.41,33179.39,Email,21/09/2022,Unsubscribed,Workshops Delivered,19.0,100.0
268658,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT006035,2022-04-21,179.51,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Email,21/09/2022,Unsubscribed,Workshops Delivered,25.0,100.0
268683,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT008273,2022-03-03,86.91,CAMP008,Youth Initiative 008,59:27.6,59:27.6,98200.79,102566.77,Email,21/09/2022,Unsubscribed,Workshops Delivered,85.0,100.0
268708,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT010133,2018-03-25,148.23,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Email,21/09/2022,Unsubscribed,Workshops Delivered,24.0,100.0
268733,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT015210,2024-11-30,99.59,CAMP010,Youth Initiative 010,59:27.6,59:27.6,50455.82,54176.99,Email,21/09/2022,Unsubscribed,Workshops Delivered,40.0,100.0
268758,DNR02975,51,Other,NT,2023-06-28 22:59:27.552825,DNT016138,2015-05-11,61.44,CAMP007,Youth Initiative 007,59:27.6,59:27.6,98304.41,79225.78,Email,21/09/2022,Unsubscribed,Workshops Delivered,24.0,100.0
268783,DNR02976,19,Female,TAS,2015-08-18 22:59:27.552825,DNT003467,2017-11-25,39.43,CAMP006,Youth Initiative 006,59:27.6,59:27.6,33193.34,39159.84,Social Media,29/09/2022,Unsubscribed,Workshops Delivered,25.0,100.0
268813,DNR02976,19,Female,TAS,2015-08-18 22:59:27.552825,DNT004097,2020-06-25,63.86,CAMP009,Youth Initiative 009,59:27.6,59:27.6,69723.66,68170.79,Social Media,29/09/2022,Unsubscribed,Workshops Delivered,37.0,100.0
