DonorID,Channel,Date,EngagementOutcome
DNR02429,Social Media,20/04/2023,Engaged
DNR02429,Event,3/06/2023,Not Reached
DNR02429,Social Media,13/02/2024,Engaged
DNR02429,Email,9/04/2024,Not Reached
DNR02429,Newsletter,14/06/2024,Engaged
DNR02430,Email,21/12/2022,Engaged
DNR02430,Newsletter,30/12/2022,Unsubscribed
DNR02430,Email,23/04/2023,Engaged
DNR02430,Newsletter,27/04/2023,Bounced
DNR02430,Email,29/08/2023,Engaged
DNR02430,Event,29/11/2023,Engaged
DNR02430,Newsletter,25/04/2024,Engaged
DNR02430,Social Media,20/07/2024,Not Reached
DNR02430,Newsletter,15/08/2024,Not Reached
DNR02431,Social Media,10/12/2022,Unsubscribed
DNR02431,Newsletter,11/06/2023,Engaged
DNR02431,Newsletter,10/08/2024,Engaged
DNR02431,Social Media,10/02/2025,Engaged
DNR02432,Social Media,30/11/2022,Bounced
DNR02433,Event,24/11/2023,Unsubscribed
DNR02434,Event,28/08/2023,Engaged
DNR02434,Email,18/03/2024,Unsubscribed
DNR02434,Social Media,15/05/2024,Engaged
DNR02434,Phone Call,18/10/2024,Not Reached
DNR02434,Phone Call,11/01/2025,Engaged
DNR02435,Event,3/01/2023,Bounced
DNR02435,Newsletter,20/09/2023,Engaged
DNR02436,Phone Call,28/07/2022,Not Reached
DNR02436,Newsletter,31/07/2022,Bounced
DNR02436,Phone Call,28/03/2023,Engaged
DNR02436,Newsletter,12/04/2023,Engaged
DNR02437,Event,5/04/2024,Unsubscribed
DNR02437,Event,4/06/2024,Bounced
DNR02437,Social Media,7/07/2024,Bounced
DNR02437,Social Media,11/02/2025,Bounced
DNR02437,Phone Call,11/03/2025,Not Reached
DNR02438,Phone Call,29/10/2022,Bounced
DNR02438,Event,15/01/2023,Unsubscribed
DNR02438,Email,2/07/2023,Bounced
DNR02438,Newsletter,2/01/2024,Engaged
DNR02438,Social Media,26/01/2024,Unsubscribed
DNR02438,Phone Call,25/12/2024,Bounced
DNR02439,Email,6/03/2025,Not Reached
DNR02440,Event,31/08/2022,Unsubscribed
DNR02440,Phone Call,10/11/2022,Unsubscribed
DNR02440,Newsletter,11/06/2023,Bounced
DNR02440,Email,29/06/2023,Engaged
DNR02440,Social Media,21/07/2023,Bounced
DNR02440,Email,27/09/2024,Bounced
DNR02440,Newsletter,9/10/2024,Engaged
DNR02440,Phone Call,7/11/2024,Engaged
DNR02441,Phone Call,6/11/2022,Unsubscribed
DNR02441,Phone Call,3/12/2022,Unsubscribed
DNR02441,Social Media,22/02/2023,Bounced
DNR02441,Event,8/07/2023,Unsubscribed
DNR02441,Phone Call,11/12/2023,Bounced
DNR02441,Email,29/06/2024,Engaged
DNR02441,Newsletter,1/07/2024,Engaged
DNR02441,Phone Call,8/08/2024,Engaged
DNR02442,Phone Call,23/11/2022,Unsubscribed
DNR02442,Email,7/11/2023,Engaged
DNR02442,Email,17/12/2023,Engaged
DNR02442,Event,10/05/2024,Bounced
DNR02442,Email,7/07/2024,Engaged
DNR02442,Email,8/09/2024,Bounced
DNR02442,Social Media,14/10/2024,Engaged
DNR02443,Social Media,11/08/2022,Not Reached
DNR02443,Event,19/10/2022,Engaged
DNR02443,Social Media,9/02/2023,Engaged
DNR02443,Phone Call,16/03/2023,Engaged
DNR02443,Social Media,19/07/2023,Not Reached
DNR02444,Event,22/07/2023,Engaged
DNR02445,Event,15/06/2023,Bounced
DNR02445,Event,31/05/2024,Engaged
DNR02445,Social Media,4/08/2024,Unsubscribed
DNR02446,Newsletter,13/08/2022,Engaged
DNR02446,Phone Call,29/05/2023,Bounced
DNR02446,Event,25/06/2023,Engaged
DNR02447,Social Media,25/07/2022,Unsubscribed
DNR02447,Phone Call,30/12/2022,Unsubscribed
DNR02447,Social Media,28/05/2024,Engaged
DNR02447,Event,2/09/2024,Engaged
DNR02447,Social Media,31/03/2025,Engaged
DNR02447,Social Media,19/04/2025,Bounced
DNR02448,Email,9/10/2023,Not Reached
DNR02449,Newsletter,19/09/2022,Engaged
DNR02449,Email,26/10/2022,Bounced
DNR02449,Newsletter,21/11/2022,Engaged
DNR02449,Event,26/04/2023,Engaged
DNR02449,Social Media,12/11/2023,Engaged
DNR02449,Event,29/05/2024,Engaged
DNR02450,Phone Call,16/09/2022,Bounced
DNR02450,Social Media,3/11/2022,Engaged
DNR02450,Phone Call,18/04/2023,Not Reached
DNR02450,Event,27/07/2023,Engaged
DNR02450,Event,31/10/2023,Bounced
DNR02450,Newsletter,20/01/2024,Engaged
DNR02450,Event,8/04/2024,Unsubscribed
DNR02450,Phone Call,2/05/2024,Engaged
DNR02451,Phone Call,13/12/2022,Bounced
DNR02451,Social Media,20/04/2023,Engaged
DNR02451,Event,20/05/2023,Unsubscribed
DNR02451,Phone Call,8/01/2025,Not Reached
DNR02451,Email,10/03/2025,Engaged
DNR02451,Email,19/04/2025,Bounced
DNR02452,Newsletter,12/01/2023,Engaged
DNR02452,Email,9/07/2023,Engaged
DNR02452,Social Media,12/03/2024,Engaged
DNR02452,Email,25/03/2024,Engaged
DNR02452,Email,13/07/2024,Not Reached
DNR02453,Phone Call,4/03/2023,Engaged
DNR02453,Event,6/04/2023,Engaged
DNR02453,Event,10/07/2023,Engaged
DNR02453,Phone Call,29/10/2023,Unsubscribed
DNR02453,Social Media,16/02/2024,Bounced
DNR02453,Email,2/01/2025,Engaged
DNR02454,Email,5/09/2023,Engaged
DNR02454,Phone Call,9/02/2024,Engaged
DNR02454,Social Media,1/06/2024,Engaged
DNR02454,Event,8/07/2024,Engaged
DNR02454,Phone Call,31/08/2024,Not Reached
DNR02454,Phone Call,21/09/2024,Bounced
DNR02454,Event,17/03/2025,Engaged
DNR02455,Event,6/01/2024,Bounced
DNR02456,Social Media,6/10/2023,Unsubscribed
DNR02457,Event,3/09/2022,Bounced
DNR02457,Phone Call,3/10/2022,Bounced
DNR02457,Social Media,13/08/2023,Engaged
DNR02457,Event,9/12/2023,Engaged
DNR02457,Email,22/04/2024,Engaged
DNR02457,Event,27/11/2024,Unsubscribed
DNR02458,Email,26/09/2022,Engaged
DNR02458,Phone Call,4/07/2023,Engaged
DNR02458,Newsletter,7/02/2024,Unsubscribed
DNR02458,Phone Call,13/09/2024,Engaged
DNR02458,Phone Call,2/04/2025,Engaged
DNR02459,Event,21/03/2024,Bounced
DNR02460,Event,24/08/2022,Engaged
DNR02460,Social Media,17/05/2023,Engaged
DNR02460,Social Media,11/06/2023,Engaged
DNR02460,Email,19/01/2024,Engaged
DNR02460,Email,5/09/2024,Engaged
DNR02460,Newsletter,10/11/2024,Unsubscribed
DNR02460,Phone Call,4/12/2024,Engaged
DNR02461,Email,8/01/2023,Not Reached
DNR02461,Social Media,21/08/2023,Not Reached
DNR02461,Phone Call,26/08/2024,Bounced
DNR02461,Social Media,8/12/2024,Unsubscribed
DNR02461,Newsletter,9/12/2024,Engaged
DNR02461,Social Media,4/01/2025,Engaged
DNR02462,Event,23/10/2022,Engaged
DNR02462,Email,29/04/2023,Unsubscribed
DNR02462,Social Media,1/09/2023,Not Reached
DNR02462,Newsletter,11/11/2023,Engaged
DNR02462,Newsletter,13/12/2023,Engaged
DNR02462,Phone Call,28/12/2023,Bounced
DNR02462,Event,14/08/2024,Engaged
DNR02463,Social Media,5/06/2023,Engaged
DNR02463,Phone Call,18/11/2024,Engaged
DNR02464,Newsletter,12/08/2022,Not Reached
DNR02464,Social Media,11/09/2022,Unsubscribed
DNR02464,Social Media,30/01/2023,Engaged
DNR02464,Phone Call,16/04/2023,Bounced
DNR02464,Event,13/12/2024,Not Reached
DNR02464,Phone Call,18/03/2025,Not Reached
DNR02465,Social Media,30/10/2022,Not Reached
DNR02465,Phone Call,10/11/2022,Engaged
DNR02465,Social Media,9/03/2024,Bounced
DNR02465,Phone Call,1/05/2024,Engaged
DNR02465,Event,20/05/2024,Bounced
DNR02465,Event,2/08/2024,Engaged
DNR02466,Email,5/02/2023,Engaged
DNR02466,Newsletter,3/04/2023,Engaged
DNR02466,Newsletter,9/07/2023,Engaged
DNR02466,Phone Call,16/12/2023,Engaged
DNR02466,Social Media,17/04/2024,Engaged
DNR02466,Social Media,25/10/2024,Not Reached
DNR02466,Phone Call,14/01/2025,Engaged
DNR02466,Event,6/02/2025,Engaged
DNR02467,Newsletter,20/10/2024,Not Reached
DNR02468,Newsletter,18/10/2022,Engaged
DNR02468,Email,10/08/2024,Engaged
DNR02468,Email,7/11/2024,Engaged
DNR02468,Newsletter,11/01/2025,Bounced
DNR02469,Email,13/01/2023,Unsubscribed
DNR02469,Social Media,31/03/2023,Engaged
DNR02469,Phone Call,19/07/2023,Engaged
DNR02469,Newsletter,13/01/2024,Engaged
DNR02469,Newsletter,11/11/2024,Unsubscribed
DNR02470,Email,26/11/2022,Not Reached
DNR02470,Phone Call,8/03/2023,Engaged
DNR02470,Email,19/07/2024,Bounced
DNR02470,Event,23/07/2024,Engaged
DNR02470,Newsletter,10/08/2024,Not Reached
DNR02471,Social Media,21/02/2023,Engaged
DNR02471,Email,10/03/2023,Engaged
DNR02471,Email,30/10/2023,Bounced
DNR02471,Event,11/02/2024,Engaged
DNR02471,Event,6/10/2024,Unsubscribed
DNR02471,Social Media,21/10/2024,Engaged
DNR02471,Phone Call,27/10/2024,Not Reached
DNR02472,Social Media,11/08/2022,Engaged
DNR02472,Newsletter,31/08/2022,Engaged
DNR02472,Social Media,13/09/2022,Unsubscribed
DNR02472,Event,23/02/2024,Engaged
DNR02472,Newsletter,29/04/2024,Bounced
DNR02472,Phone Call,18/10/2024,Engaged
DNR02472,Phone Call,7/01/2025,Engaged
DNR02473,Phone Call,26/05/2023,Engaged
DNR02473,Phone Call,27/01/2024,Engaged
DNR02473,Event,29/03/2024,Engaged
DNR02473,Event,2/10/2024,Engaged
DNR02473,Social Media,17/01/2025,Not Reached
DNR02473,Newsletter,21/02/2025,Engaged
DNR02474,Email,20/09/2022,Bounced
DNR02474,Email,7/12/2022,Bounced
DNR02474,Newsletter,1/03/2023,Not Reached
DNR02474,Social Media,6/09/2023,Not Reached
DNR02474,Email,26/12/2023,Not Reached
DNR02474,Event,31/12/2023,Engaged
DNR02474,Social Media,11/04/2024,Unsubscribed
DNR02474,Newsletter,9/05/2024,Unsubscribed
DNR02474,Newsletter,31/07/2024,Engaged
DNR02475,Email,11/05/2024,Bounced
DNR02476,Newsletter,31/03/2023,Engaged
DNR02476,Email,16/05/2023,Engaged
DNR02476,Event,27/01/2024,Engaged
DNR02476,Social Media,16/02/2024,Unsubscribed
DNR02476,Email,4/12/2024,Engaged
DNR02477,Email,12/05/2023,Engaged
DNR02477,Newsletter,17/04/2024,Not Reached
DNR02478,Newsletter,17/02/2023,Unsubscribed
DNR02478,Phone Call,2/06/2023,Bounced
DNR02478,Event,25/11/2024,Engaged
DNR02478,Email,18/12/2024,Engaged
DNR02479,Phone Call,9/08/2022,Bounced
DNR02479,Phone Call,10/10/2022,Not Reached
DNR02479,Social Media,17/06/2023,Engaged
DNR02479,Email,27/08/2023,Engaged
DNR02479,Newsletter,13/03/2024,Engaged
DNR02479,Event,17/11/2024,Engaged
DNR02479,Phone Call,27/11/2024,Engaged
DNR02479,Phone Call,20/03/2025,Bounced
DNR02480,Social Media,22/12/2022,Bounced
DNR02480,Newsletter,10/04/2023,Engaged
DNR02480,Email,2/01/2025,Not Reached
DNR02481,Newsletter,6/08/2022,Engaged
DNR02481,Newsletter,16/02/2023,Engaged
DNR02481,Event,12/10/2023,Bounced
DNR02481,Email,29/02/2024,Engaged
DNR02481,Event,31/08/2024,Bounced
DNR02481,Phone Call,16/01/2025,Engaged
DNR02482,Newsletter,4/12/2022,Engaged
DNR02482,Phone Call,21/12/2022,Bounced
DNR02482,Phone Call,13/02/2023,Bounced
DNR02482,Social Media,29/06/2023,Not Reached
DNR02482,Social Media,22/03/2024,Engaged
DNR02482,Social Media,24/08/2024,Engaged
DNR02482,Event,25/03/2025,Engaged
DNR02483,Email,10/08/2022,Engaged
DNR02483,Social Media,18/07/2023,Bounced
DNR02483,Newsletter,2/08/2023,Engaged
DNR02483,Event,2/01/2024,Bounced
DNR02483,Email,4/01/2024,Bounced
DNR02483,Social Media,29/02/2024,Unsubscribed
DNR02483,Social Media,22/10/2024,Engaged
DNR02484,Newsletter,24/09/2024,Engaged
DNR02485,Event,3/04/2023,Unsubscribed
DNR02485,Phone Call,18/02/2024,Not Reached
DNR02485,Social Media,27/03/2024,Bounced
DNR02485,Email,27/06/2024,Engaged
DNR02485,Email,20/07/2024,Bounced
DNR02485,Social Media,26/10/2024,Unsubscribed
DNR02485,Phone Call,24/11/2024,Engaged
DNR02486,Social Media,9/10/2022,Not Reached
DNR02486,Email,31/10/2022,Bounced
DNR02486,Email,27/12/2022,Engaged
DNR02486,Email,30/11/2023,Engaged
DNR02486,Social Media,10/05/2024,Bounced
DNR02486,Event,7/11/2024,Engaged
DNR02486,Event,29/01/2025,Bounced
DNR02486,Event,6/04/2025,Unsubscribed
DNR02487,Newsletter,8/12/2022,Engaged
DNR02487,Social Media,22/02/2023,Engaged
DNR02487,Email,11/03/2024,Engaged
DNR02487,Event,16/05/2024,Engaged
DNR02487,Phone Call,16/09/2024,Bounced
DNR02487,Newsletter,15/12/2024,Engaged
DNR02487,Newsletter,12/02/2025,Not Reached
DNR02487,Event,28/03/2025,Engaged
DNR02488,Phone Call,8/07/2024,Not Reached
DNR02488,Social Media,17/04/2025,Engaged
DNR02489,Phone Call,15/01/2023,Engaged
DNR02489,Email,17/03/2023,Engaged
DNR02489,Social Media,22/11/2023,Not Reached
DNR02489,Email,13/01/2025,Engaged
DNR02489,Newsletter,7/03/2025,Engaged
DNR02490,Newsletter,10/03/2024,Engaged
DNR02490,Social Media,7/04/2024,Engaged
DNR02490,Social Media,21/12/2024,Engaged
DNR02490,Newsletter,15/02/2025,Engaged
DNR02491,Event,31/07/2022,Engaged
DNR02491,Newsletter,24/10/2023,Not Reached
DNR02491,Newsletter,16/05/2024,Engaged
DNR02492,Event,21/12/2022,Not Reached
DNR02492,Phone Call,19/01/2023,Engaged
DNR02492,Email,6/09/2023,Engaged
DNR02492,Event,29/10/2023,Engaged
DNR02492,Email,7/08/2024,Engaged
DNR02492,Email,17/11/2024,Engaged
DNR02493,Event,20/10/2022,Engaged
DNR02493,Phone Call,4/11/2022,Engaged
DNR02493,Phone Call,17/11/2022,Not Reached
DNR02493,Social Media,15/01/2023,Unsubscribed
DNR02493,Newsletter,1/04/2023,Bounced
DNR02493,Social Media,26/05/2023,Engaged
DNR02493,Event,11/07/2023,Engaged
DNR02493,Event,11/09/2024,Engaged
DNR02493,Social Media,30/03/2025,Engaged
DNR02494,Email,6/08/2022,Engaged
DNR02494,Event,22/08/2022,Engaged
DNR02494,Phone Call,30/01/2023,Engaged
DNR02494,Event,9/03/2023,Engaged
DNR02494,Event,23/08/2023,Engaged
DNR02494,Email,26/12/2023,Engaged
DNR02494,Phone Call,17/06/2024,Engaged
DNR02495,Phone Call,11/11/2022,Not Reached
DNR02495,Email,18/05/2023,Engaged
DNR02495,Phone Call,23/09/2023,Engaged
DNR02495,Event,27/07/2024,Engaged
DNR02495,Event,31/12/2024,Unsubscribed
DNR02496,Event,14/02/2024,Engaged
DNR02497,Event,2/12/2022,Unsubscribed
DNR02497,Email,7/09/2024,Unsubscribed
DNR02498,Newsletter,11/08/2022,Not Reached
DNR02498,Newsletter,6/02/2025,Engaged
DNR02499,Event,31/03/2023,Unsubscribed
DNR02499,Social Media,18/08/2023,Unsubscribed
DNR02499,Phone Call,7/01/2024,Engaged
DNR02499,Phone Call,31/05/2024,Bounced
DNR02499,Social Media,28/10/2024,Not Reached
DNR02499,Social Media,29/12/2024,Engaged
DNR02499,Event,12/01/2025,Engaged
DNR02500,Newsletter,17/03/2025,Bounced
DNR02501,Social Media,13/12/2022,Engaged
DNR02501,Event,14/12/2022,Engaged
DNR02501,Email,20/04/2023,Engaged
DNR02501,Newsletter,16/11/2023,Bounced
DNR02501,Email,5/05/2024,Engaged
DNR02501,Event,9/03/2025,Engaged
DNR02502,Event,25/11/2023,Bounced
DNR02502,Email,8/12/2023,Engaged
DNR02502,Phone Call,1/11/2024,Engaged
DNR02502,Email,3/11/2024,Engaged
DNR02503,Newsletter,13/09/2022,Engaged
DNR02503,Event,10/04/2023,Engaged
DNR02503,Email,13/09/2023,Engaged
DNR02503,Social Media,26/01/2024,Engaged
DNR02503,Email,18/02/2024,Engaged
DNR02503,Event,6/05/2024,Engaged
DNR02503,Event,12/04/2025,Engaged
DNR02504,Phone Call,10/03/2024,Engaged
DNR02505,Phone Call,1/12/2023,Bounced
DNR02506,Event,15/10/2022,Engaged
DNR02506,Phone Call,20/10/2022,Bounced
DNR02506,Email,18/01/2023,Bounced
DNR02506,Phone Call,2/02/2023,Bounced
DNR02506,Email,22/02/2024,Engaged
DNR02506,Newsletter,21/07/2024,Engaged
DNR02506,Email,18/11/2024,Not Reached
DNR02506,Event,29/12/2024,Bounced
DNR02507,Email,21/08/2022,Engaged
DNR02507,Event,21/03/2023,Unsubscribed
DNR02507,Phone Call,9/04/2023,Engaged
DNR02507,Phone Call,8/07/2023,Unsubscribed
DNR02507,Social Media,10/10/2023,Engaged
DNR02507,Event,15/01/2024,Engaged
DNR02508,Event,14/09/2022,Bounced
DNR02508,Event,30/10/2022,Engaged
DNR02508,Phone Call,26/12/2022,Engaged
DNR02508,Email,11/09/2023,Engaged
DNR02508,Social Media,13/06/2024,Not Reached
DNR02509,Social Media,7/08/2022,Bounced
DNR02509,Phone Call,8/12/2022,Bounced
DNR02509,Email,26/09/2023,Bounced
DNR02509,Phone Call,28/09/2023,Engaged
DNR02509,Event,29/10/2023,Unsubscribed
DNR02509,Event,14/11/2023,Engaged
DNR02509,Email,31/01/2024,Engaged
DNR02509,Phone Call,10/06/2024,Not Reached
DNR02509,Newsletter,9/10/2024,Unsubscribed
DNR02510,Newsletter,30/09/2022,Bounced
DNR02510,Phone Call,12/11/2022,Engaged
DNR02510,Newsletter,23/04/2023,Bounced
DNR02510,Social Media,3/06/2023,Bounced
DNR02510,Email,13/08/2024,Engaged
DNR02510,Email,11/04/2025,Unsubscribed
DNR02511,Newsletter,21/11/2022,Engaged
DNR02511,Phone Call,16/07/2023,Not Reached
DNR02511,Email,16/01/2024,Engaged
DNR02511,Phone Call,8/02/2024,Engaged
DNR02511,Email,19/02/2024,Engaged
DNR02511,Social Media,25/05/2024,Unsubscribed
DNR02511,Newsletter,5/09/2024,Engaged
DNR02511,Newsletter,19/01/2025,Bounced
DNR02512,Event,19/08/2022,Engaged
DNR02512,Event,13/07/2023,Unsubscribed
DNR02512,Phone Call,6/02/2024,Engaged
DNR02512,Phone Call,1/04/2024,Bounced
DNR02512,Email,24/12/2024,Engaged
DNR02512,Newsletter,25/02/2025,Engaged
DNR02512,Event,25/03/2025,Engaged
DNR02513,Newsletter,25/01/2023,Engaged
DNR02513,Email,14/08/2023,Engaged
DNR02513,Social Media,8/01/2024,Engaged
DNR02514,Email,29/10/2022,Not Reached
DNR02514,Event,15/12/2022,Engaged
DNR02514,Phone Call,21/04/2023,Engaged
DNR02514,Event,16/01/2025,Bounced
DNR02514,Email,16/04/2025,Engaged
DNR02515,Social Media,11/11/2022,Engaged
DNR02515,Event,14/07/2023,Engaged
DNR02515,Social Media,19/09/2023,Engaged
DNR02515,Newsletter,15/12/2023,Not Reached
DNR02515,Email,8/04/2024,Engaged
DNR02515,Event,14/04/2024,Engaged
DNR02516,Phone Call,15/11/2022,Not Reached
DNR02516,Social Media,12/01/2023,Not Reached
DNR02516,Email,8/02/2023,Engaged
DNR02516,Newsletter,7/07/2023,Unsubscribed
DNR02516,Newsletter,6/11/2023,Engaged
DNR02517,Event,13/06/2023,Not Reached
DNR02517,Social Media,12/07/2023,Not Reached
DNR02517,Newsletter,1/05/2024,Not Reached
DNR02518,Newsletter,5/09/2022,Unsubscribed
DNR02518,Phone Call,26/10/2022,Bounced
DNR02518,Email,14/11/2022,Engaged
DNR02518,Phone Call,19/02/2023,Bounced
DNR02518,Event,16/06/2023,Engaged
DNR02518,Phone Call,12/07/2023,Engaged
DNR02518,Phone Call,27/07/2024,Unsubscribed
DNR02518,Phone Call,22/09/2024,Unsubscribed
DNR02519,Phone Call,12/12/2022,Bounced
DNR02519,Social Media,28/04/2023,Engaged
DNR02519,Newsletter,27/02/2024,Unsubscribed
DNR02520,Newsletter,24/09/2024,Engaged
DNR02521,Event,14/08/2022,Engaged
DNR02521,Event,15/10/2022,Bounced
DNR02521,Email,24/10/2022,Engaged
DNR02521,Event,30/05/2023,Not Reached
DNR02521,Event,29/07/2023,Engaged
DNR02521,Social Media,6/03/2024,Engaged
DNR02521,Phone Call,8/05/2024,Engaged
DNR02521,Event,6/07/2024,Engaged
DNR02522,Phone Call,9/07/2023,Bounced
DNR02522,Email,11/04/2024,Engaged
DNR02522,Social Media,23/05/2024,Engaged
DNR02522,Event,25/12/2024,Unsubscribed
DNR02523,Phone Call,25/09/2022,Engaged
DNR02523,Phone Call,3/01/2023,Engaged
DNR02523,Phone Call,26/02/2023,Engaged
DNR02523,Newsletter,16/07/2023,Not Reached
DNR02523,Email,27/04/2024,Engaged
DNR02524,Social Media,11/09/2022,Engaged
DNR02524,Phone Call,22/03/2023,Unsubscribed
DNR02524,Event,11/05/2023,Unsubscribed
DNR02524,Social Media,22/10/2023,Engaged
DNR02524,Event,10/01/2024,Unsubscribed
DNR02524,Social Media,26/07/2024,Unsubscribed
DNR02524,Email,12/12/2024,Engaged
DNR02524,Social Media,9/01/2025,Engaged
DNR02525,Email,9/09/2022,Engaged
DNR02525,Social Media,7/01/2023,Engaged
DNR02525,Email,27/01/2023,Engaged
DNR02525,Email,1/08/2024,Unsubscribed
DNR02525,Event,21/09/2024,Engaged
DNR02525,Email,28/09/2024,Engaged
DNR02525,Email,16/03/2025,Engaged
DNR02525,Phone Call,28/03/2025,Not Reached
DNR02525,Email,14/04/2025,Engaged
DNR02526,Social Media,20/11/2022,Engaged
DNR02526,Email,18/08/2023,Engaged
DNR02526,Newsletter,23/11/2023,Unsubscribed
DNR02526,Newsletter,16/07/2024,Engaged
DNR02526,Event,21/11/2024,Engaged
DNR02526,Social Media,11/04/2025,Engaged
DNR02526,Social Media,18/04/2025,Not Reached
DNR02527,Social Media,3/04/2023,Engaged
DNR02527,Email,6/06/2023,Unsubscribed
DNR02527,Social Media,15/07/2023,Unsubscribed
DNR02527,Social Media,11/09/2023,Engaged
DNR02527,Email,22/01/2024,Unsubscribed
DNR02527,Phone Call,15/06/2024,Bounced
DNR02527,Newsletter,9/04/2025,Unsubscribed
DNR02528,Event,13/02/2023,Engaged
DNR02528,Phone Call,3/07/2023,Engaged
DNR02528,Social Media,1/10/2023,Bounced
DNR02529,Email,8/08/2023,Engaged
DNR02529,Email,18/01/2024,Engaged
DNR02529,Social Media,29/05/2024,Engaged
DNR02530,Email,7/12/2022,Engaged
DNR02530,Newsletter,10/01/2023,Unsubscribed
DNR02530,Social Media,30/06/2023,Engaged
DNR02530,Social Media,11/08/2023,Engaged
DNR02530,Newsletter,7/05/2024,Not Reached
DNR02530,Email,23/06/2024,Bounced
DNR02530,Event,16/04/2025,Engaged
DNR02531,Social Media,23/10/2022,Bounced
DNR02531,Newsletter,29/01/2023,Engaged
DNR02531,Event,14/06/2023,Engaged
DNR02531,Newsletter,4/11/2023,Engaged
DNR02531,Event,8/04/2025,Engaged
DNR02532,Email,8/11/2024,Engaged
DNR02533,Social Media,29/10/2022,Engaged
DNR02533,Event,31/12/2022,Engaged
DNR02533,Social Media,24/05/2023,Bounced
DNR02533,Phone Call,7/07/2024,Engaged
DNR02533,Phone Call,4/04/2025,Engaged
DNR02534,Phone Call,28/06/2023,Unsubscribed
DNR02534,Newsletter,16/10/2024,Engaged
DNR02535,Newsletter,23/05/2023,Engaged
DNR02535,Phone Call,8/11/2023,Engaged
DNR02535,Event,9/11/2023,Engaged
DNR02535,Event,30/01/2024,Bounced
DNR02535,Phone Call,30/06/2024,Unsubscribed
DNR02535,Newsletter,27/12/2024,Engaged
DNR02535,Newsletter,24/02/2025,Not Reached
DNR02535,Phone Call,5/03/2025,Unsubscribed
DNR02536,Event,22/12/2022,Engaged
DNR02536,Phone Call,13/02/2025,Bounced
DNR02537,Newsletter,21/05/2023,Not Reached
DNR02537,Newsletter,17/07/2023,Bounced
DNR02537,Phone Call,22/05/2024,Engaged
DNR02537,Phone Call,3/01/2025,Unsubscribed
DNR02538,Event,21/03/2024,Engaged
DNR02538,Newsletter,26/07/2024,Engaged
DNR02538,Email,31/10/2024,Engaged
DNR02539,Social Media,20/09/2022,Bounced
DNR02539,Email,1/08/2023,Bounced
DNR02539,Email,21/09/2023,Bounced
DNR02539,Phone Call,22/10/2023,Bounced
DNR02539,Phone Call,19/01/2024,Engaged
DNR02540,Event,18/10/2022,Bounced
DNR02540,Social Media,6/09/2023,Unsubscribed
DNR02540,Newsletter,5/12/2023,Unsubscribed
DNR02540,Newsletter,30/08/2024,Engaged
DNR02540,Email,18/09/2024,Unsubscribed
DNR02541,Newsletter,28/07/2022,Bounced
DNR02541,Event,5/02/2023,Unsubscribed
DNR02541,Phone Call,6/04/2023,Not Reached
DNR02541,Event,11/08/2023,Engaged
DNR02541,Newsletter,5/09/2023,Engaged
DNR02541,Email,28/04/2024,Engaged
DNR02541,Phone Call,17/12/2024,Unsubscribed
DNR02541,Event,2/01/2025,Not Reached
DNR02542,Newsletter,28/01/2023,Engaged
DNR02542,Phone Call,17/10/2023,Engaged
DNR02542,Event,3/02/2025,Engaged
DNR02543,Newsletter,22/01/2023,Engaged
DNR02544,Phone Call,18/03/2023,Bounced
DNR02544,Event,5/04/2023,Not Reached
DNR02544,Event,6/10/2023,Bounced
DNR02544,Event,12/05/2024,Bounced
DNR02544,Newsletter,20/11/2024,Unsubscribed
DNR02544,Newsletter,5/02/2025,Engaged
DNR02545,Newsletter,27/05/2023,Engaged
DNR02545,Newsletter,21/11/2023,Engaged
DNR02545,Email,4/12/2023,Not Reached
DNR02546,Email,29/01/2023,Engaged
DNR02546,Event,21/08/2023,Engaged
DNR02546,Phone Call,6/11/2023,Bounced
DNR02546,Event,13/09/2024,Engaged
DNR02547,Social Media,12/08/2023,Unsubscribed
